date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:24:06	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:32%20GMT	https://system76.com/videos/laptops/lemur/lemu5/best-of-the-web.mp4	E:/websites/ecom/system76.com/videos/laptops/lemur/lemu5/best-of-the-web.mp4	(from https://system76.com/laptops/lemur)
22:24:06	1394948/1394948	---M--	200	added ('OK')	image/png	etag:60c5cd543ac08969d209d6e0ea67f954	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0lemuro_0lemu5o_0best-of-the-web.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0lemuro_0lemu5o_0best-of-the-web.png	(from https://system76.com/laptops/lemur)
22:24:06	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:32%20GMT	https://system76.com/videos/laptops/lemur/lemu5/best-of-the-web.webm	E:/websites/ecom/system76.com/videos/laptops/lemur/lemu5/best-of-the-web.webm	(from https://system76.com/laptops/lemur)
22:24:07	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:32%20GMT	https://system76.com/images/laptops/lemur/lemu5/best-of-the-web-poster.png	E:/websites/ecom/system76.com/images/laptops/lemur/lemu5/best-of-the-web-poster.png	(from https://system76.com/laptops/lemur)
22:24:07	151041/151041	---M--	200	added ('OK')	image/png	etag:59869375543795708ba6e5e6985f71f0	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0lemuro_0lemu5o_0best-of-the-web-poster.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0lemuro_0lemu5o_0best-of-the-web-poster.png	(from https://system76.com/laptops/lemur)
22:24:07	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:33%20GMT	https://system76.com/videos/laptops/lemur/lemu5/best-of-the-web.mp4	E:/websites/ecom/system76.com/videos/laptops/lemur/lemu5/best-of-the-web.mp4	(from https://system76.com/laptops/lemur)
22:24:07	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:33%20GMT	https://system76.com/videos/laptops/lemur/lemu5/best-of-the-web.webm	E:/websites/ecom/system76.com/videos/laptops/lemur/lemu5/best-of-the-web.webm	(from https://system76.com/laptops/lemur)
22:24:07	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:33%20GMT	https://system76.com/videos/laptops/lemur/lemu5/best-of-the-web.mp4	E:/websites/ecom/system76.com/videos/laptops/lemur/lemu5/best-of-the-web.mp4	(from https://system76.com/laptops/lemur)
22:24:08	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:33%20GMT	https://system76.com/videos/laptops/lemur/lemu5/best-of-the-web.webm	E:/websites/ecom/system76.com/videos/laptops/lemur/lemu5/best-of-the-web.webm	(from https://system76.com/laptops/lemur)
22:24:08	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:34%20GMT	https://system76.com/images/laptops/lemur/lemu6/vibrant-display_600.jpg	E:/websites/ecom/system76.com/images/laptops/lemur/lemu6/vibrant-display_600.jpg	(from https://system76.com/laptops/lemur)
22:24:08	15457/15457	---M--	200	added ('OK')	image/jpeg	etag:94edb4b82d993e1c9b8b69cc8d0ed774	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0lemuro_0lemu6o_0vibrant-display_600.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0lemuro_0lemu6o_0vibrant-display_600.jpg	(from https://system76.com/laptops/lemur)
22:24:08	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:34%20GMT	https://system76.com/images/laptops/lemur/lemu6/ports_1264.jpg	E:/websites/ecom/system76.com/images/laptops/lemur/lemu6/ports_1264.jpg	(from https://system76.com/laptops/lemur)
22:24:09	24801/24801	---M--	200	added ('OK')	image/jpeg	etag:29c29036e1d9c4b54d8a571ac3c7e33d	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0lemuro_0lemu6o_0ports_1264.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0lemuro_0lemu6o_0ports_1264.jpg	(from https://system76.com/laptops/lemur)
22:24:09	58392/58392	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2003:24:35%20GMT	https://system76.com/cart/configure/ratp5	E:/websites/ecom/system76.com/cart/configure/ratp5.html	(from https://system76.com/desktops/ratel)
22:24:09	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:35%20GMT	https://system76.com/images/desktops/ratel/ratp5/feature_1280.png	E:/websites/ecom/system76.com/images/desktops/ratel/ratp5/feature_1280.png	(from https://system76.com/desktops/ratel)
22:24:10	258078/258078	---M--	200	added ('OK')	image/png	etag:c44847277b2474ae44d0b3e147240018	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0ratelo_0ratp5o_0feature_1280.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0ratelo_0ratp5o_0feature_1280.png	(from https://system76.com/desktops/ratel)
22:24:10	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:35%20GMT	https://system76.com/images/desktops/ratel/ratp5/360.jpg	E:/websites/ecom/system76.com/images/desktops/ratel/ratp5/360.jpg	(from https://system76.com/desktops/ratel)
22:24:10	21394/21394	---M--	200	added ('OK')	image/jpeg	etag:b4330f1310440072761f7aab539c4bb6	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0ratelo_0ratp5o_0360.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0ratelo_0ratp5o_0360.jpg	(from https://system76.com/desktops/ratel)
22:24:10	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:36%20GMT	https://system76.com/images/desktops/ratel/ratp4/head-on_600.jpg	E:/websites/ecom/system76.com/images/desktops/ratel/ratp4/head-on_600.jpg	(from https://system76.com/desktops/ratel)
22:24:10	22623/22623	---M--	200	added ('OK')	image/jpeg	etag:8feccad73e035296418b1c0292a08a0a	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0ratelo_0ratp4o_0head-on_600.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0ratelo_0ratp4o_0head-on_600.jpg	(from https://system76.com/desktops/ratel)
22:24:11	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:36%20GMT	https://system76.com/images/desktops/ratel/ratp4/ian-before_600.jpg	E:/websites/ecom/system76.com/images/desktops/ratel/ratp4/ian-before_600.jpg	(from https://system76.com/desktops/ratel)
22:24:11	74311/74311	---M--	200	added ('OK')	image/jpeg	etag:8fb9228ef6e224fc6880fc0bca673f9a	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0ratelo_0ratp4o_0ian-before_600.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0ratelo_0ratp4o_0ian-before_600.jpg	(from https://system76.com/desktops/ratel)
22:24:11	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:37%20GMT	https://system76.com/images/desktops/ratel/ratp4/ian-after_600.jpg'}}	E:/websites/ecom/system76.com/images/desktops/ratel/ratp4/ian-after_600.jpg'}}	(from https://system76.com/desktops/ratel)
22:24:11	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:37%20GMT	https://system76.com/images/desktops/ratel/ratp4/ian-both_600.jpg	E:/websites/ecom/system76.com/images/desktops/ratel/ratp4/ian-both_600.jpg	(from https://system76.com/desktops/ratel)
22:24:11	90803/90803	---M--	200	added ('OK')	image/jpeg	etag:6b4a8e8b519542632c5afad3611e9718	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0ratelo_0ratp4o_0ian-both_600.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0ratelo_0ratp4o_0ian-both_600.jpg	(from https://system76.com/desktops/ratel)
22:24:12	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:37%20GMT	https://system76.com/images/desktops/ratel/ratp5/ports_1280.png	E:/websites/ecom/system76.com/images/desktops/ratel/ratp5/ports_1280.png	(from https://system76.com/desktops/ratel)
22:24:12	905330/905330	---M--	200	added ('OK')	image/png	etag:42fbf0843ea3a852e0fb5b97c5d5d213	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0ratelo_0ratp5o_0ports_1280.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0ratelo_0ratp5o_0ports_1280.png	(from https://system76.com/desktops/ratel)
22:24:12	81724/81724	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2003:24:38%20GMT	https://system76.com/cart/configure/wilp12	E:/websites/ecom/system76.com/cart/configure/wilp12.html	(from https://system76.com/desktops/wild-dog)
22:24:12	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:38%20GMT	https://system76.com/images/desktops/wild-dog/wilp11/features_600.jpg	E:/websites/ecom/system76.com/images/desktops/wild-dog/wilp11/features_600.jpg	(from https://system76.com/desktops/wild-dog)
22:24:13	41093/41093	---M--	200	added ('OK')	image/jpeg	etag:fc9174fb2c95381721de6695738225fa	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp11o_0features_600.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp11o_0features_600.jpg	(from https://system76.com/desktops/wild-dog)
22:24:13	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:39%20GMT	https://system76.com/images/desktops/wild-dog/wilp11/black-silver-chassis.png	E:/websites/ecom/system76.com/images/desktops/wild-dog/wilp11/black-silver-chassis.png	(from https://system76.com/desktops/wild-dog)
22:24:13	72192/72192	---M--	200	added ('OK')	image/png	etag:37e25eb80bea1963cf3e7035024c2311	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp11o_0black-silver-chassis.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp11o_0black-silver-chassis.png	(from https://system76.com/desktops/wild-dog)
22:24:13	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:39%20GMT	https://system76.com/images/desktops/wild-dog/wilp12/360.png	E:/websites/ecom/system76.com/images/desktops/wild-dog/wilp12/360.png	(from https://system76.com/desktops/wild-dog)
22:24:14	42672/42672	---M--	200	added ('OK')	image/png	etag:f328cf8109d3ce187bd26e117fd3775b	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp12o_0360.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp12o_0360.png	(from https://system76.com/desktops/wild-dog)
22:24:14	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:40%20GMT	https://system76.com/images/desktops/wild-dog/wilp12/intel-nvidia.jpg	E:/websites/ecom/system76.com/images/desktops/wild-dog/wilp12/intel-nvidia.jpg	(from https://system76.com/desktops/wild-dog)
22:24:14	120192/120192	---M--	200	added ('OK')	image/jpeg	etag:acb7bbf011d03e31c51b7e2a3e40b817	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp12o_0intel-nvidia.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp12o_0intel-nvidia.jpg	(from https://system76.com/desktops/wild-dog)
22:24:14	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:40%20GMT	https://system76.com/images/desktops/wild-dog/wilp11/celestia_2560.jpg	E:/websites/ecom/system76.com/images/desktops/wild-dog/wilp11/celestia_2560.jpg	(from https://system76.com/desktops/wild-dog)
22:24:14	124251/124251	---M--	200	added ('OK')	image/jpeg	etag:75ad5a6985c91b3af35459c1e356be8f	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp11o_0celestia_2560.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp11o_0celestia_2560.jpg	(from https://system76.com/desktops/wild-dog)
22:24:15	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:40%20GMT	https://system76.com/videos/desktops/wild-dog/wilp11/celestia_yuv420p.mp4	E:/websites/ecom/system76.com/videos/desktops/wild-dog/wilp11/celestia_yuv420p.mp4	(from https://system76.com/desktops/wild-dog)
22:24:15	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:41%20GMT	https://system76.com/videos/desktops/wild-dog/wilp11/celestia.webm	E:/websites/ecom/system76.com/videos/desktops/wild-dog/wilp11/celestia.webm	(from https://system76.com/desktops/wild-dog)
22:24:15	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:41%20GMT	https://system76.com/images/desktops/wild-dog/wilp11/celestia_600.jpg	E:/websites/ecom/system76.com/images/desktops/wild-dog/wilp11/celestia_600.jpg	(from https://system76.com/desktops/wild-dog)
22:24:15	18336/18336	---M--	200	added ('OK')	image/jpeg	etag:c2539c641e3cbf812d940efe25ce06bf	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp11o_0celestia_600.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp11o_0celestia_600.jpg	(from https://system76.com/desktops/wild-dog)
22:24:16	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:41%20GMT	https://system76.com/images/displays/monitor.svg	E:/websites/ecom/system76.com/images/displays/monitor.svg	(from https://system76.com/desktops/wild-dog)
22:24:16	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:42%20GMT	https://system76.com/images/desktops/wild-dog/wilp12/trine_1280.jpg	E:/websites/ecom/system76.com/images/desktops/wild-dog/wilp12/trine_1280.jpg	(from https://system76.com/desktops/wild-dog)
22:24:16	128913/128913	---M--	200	added ('OK')	image/jpeg	etag:0d21cd2978019cf2793c3286e86fdc23	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp12o_0trine_1280.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp12o_0trine_1280.jpg	(from https://system76.com/desktops/wild-dog)
22:24:16	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:42%20GMT	https://system76.com/images/desktops/wild-dog/wilp12/ports_600.jpg	E:/websites/ecom/system76.com/images/desktops/wild-dog/wilp12/ports_600.jpg	(from https://system76.com/desktops/wild-dog)
22:24:17	100936/100936	---M--	200	added ('OK')	image/jpeg	etag:a12a154de512f89e39d9777bf65245bf	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp12o_0ports_600.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0desktopso_0wild-dogo_0wilp12o_0ports_600.jpg	(from https://system76.com/desktops/wild-dog)
22:24:17	65944/65944	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2003:24:43%20GMT	https://system76.com/cart/configure/serw9	E:/websites/ecom/system76.com/cart/configure/serw9.html	(from https://system76.com/laptops/serval)
22:24:17	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:43%20GMT	https://system76.com/images/laptops/serval/serw9/feature-christmas-2015.jpg	E:/websites/ecom/system76.com/images/laptops/serval/serw9/feature-christmas-2015.jpg	(from https://system76.com/laptops/serval)
22:24:17	110597/110597	---M--	200	added ('OK')	image/jpeg	etag:cbcaa5a889edbdd2b6572ddbc5ce4f23	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw9o_0feature-christmas-2015.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw9o_0feature-christmas-2015.jpg	(from https://system76.com/laptops/serval)
22:24:18	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:43%20GMT	https://system76.com/images/laptops/serval/serw9/360.png	E:/websites/ecom/system76.com/images/laptops/serval/serw9/360.png	(from https://system76.com/laptops/serval)
22:24:18	154358/154358	---M--	200	added ('OK')	image/png	etag:e3c37f460fcacc795315208ef0ea9caa	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw9o_0360.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw9o_0360.png	(from https://system76.com/laptops/serval)
22:24:18	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:44%20GMT	https://system76.com/images/laptops/serval/serw1/macbook-serval-combined.png	E:/websites/ecom/system76.com/images/laptops/serval/serw1/macbook-serval-combined.png	(from https://system76.com/laptops/serval)
22:24:18	8967/8967	---M--	200	added ('OK')	image/png	etag:16670c040cd3169240c0014bfd953b5f	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw1o_0macbook-serval-combined.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw1o_0macbook-serval-combined.png	(from https://system76.com/laptops/serval)
22:24:19	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:44%20GMT	https://system76.com/images/laptops/serval/serw1/interior_2560.jpg	E:/websites/ecom/system76.com/images/laptops/serval/serw1/interior_2560.jpg	(from https://system76.com/laptops/serval)
22:24:19	426778/426778	---M--	200	added ('OK')	image/jpeg	etag:fdfb499a36412994ca9e3a3a1b158118	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw1o_0interior_2560.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw1o_0interior_2560.jpg	(from https://system76.com/laptops/serval)
22:24:19	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:45%20GMT	https://system76.com/images/laptops/serval/serw1/borderlands.png	E:/websites/ecom/system76.com/images/laptops/serval/serw1/borderlands.png	(from https://system76.com/laptops/serval)
22:24:19	439768/439768	---M--	200	added ('OK')	image/png	etag:b0d92917ee8bdce8f949f7213f49e623	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw1o_0borderlands.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw1o_0borderlands.png	(from https://system76.com/laptops/serval)
22:24:19	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:45%20GMT	https://system76.com/images/laptops/serval/serw1/keyboard_1440.png	E:/websites/ecom/system76.com/images/laptops/serval/serw1/keyboard_1440.png	(from https://system76.com/laptops/serval)
22:24:20	163750/163750	---M--	200	added ('OK')	image/png	etag:d0b9842845512fb9cbde9b09d8574363	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw1o_0keyboard_1440.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw1o_0keyboard_1440.png	(from https://system76.com/laptops/serval)
22:24:20	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:46%20GMT	https://system76.com/images/laptops/serval/serw9/ports-sides.png	E:/websites/ecom/system76.com/images/laptops/serval/serw9/ports-sides.png	(from https://system76.com/laptops/serval)
22:24:20	48094/48094	---M--	200	added ('OK')	image/png	etag:89b42c2dee1fba1a7792973f9f5d5011	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw9o_0ports-sides.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw9o_0ports-sides.png	(from https://system76.com/laptops/serval)
22:24:20	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:46%20GMT	https://system76.com/images/laptops/serval/serw9/ports-back.png	E:/websites/ecom/system76.com/images/laptops/serval/serw9/ports-back.png	(from https://system76.com/laptops/serval)
22:24:20	30036/30036	---M--	200	added ('OK')	image/png	etag:11826d3420fa4f61602ebae371145eae	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw9o_0ports-back.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0laptopso_0servalo_0serw9o_0ports-back.png	(from https://system76.com/laptops/serval)
22:24:21	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:46%20GMT	https://system76.com/images/sale/stem-summer-2015/poster.png	E:/websites/ecom/system76.com/images/sale/stem-summer-2015/poster.png	(from https://system76.com/stem)
22:24:21	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:47%20GMT	https://system76.com/videos/event/stem/stem-high.mp4	E:/websites/ecom/system76.com/videos/event/stem/stem-high.mp4	(from https://system76.com/stem)
22:24:22	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:47%20GMT	https://system76.com/videos/event/stem/stem.webm	E:/websites/ecom/system76.com/videos/event/stem/stem.webm	(from https://system76.com/stem)
22:24:22	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:47%20GMT	https://system76.com/videos/event/stem/stem.ogg	E:/websites/ecom/system76.com/videos/event/stem/stem.ogg	(from https://system76.com/stem)
22:24:22	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:48%20GMT	https://system76.com/images/sale/stem-summer-2015/STEM_sci_1.jpg	E:/websites/ecom/system76.com/images/sale/stem-summer-2015/STEM_sci_1.jpg	(from https://system76.com/stem)
22:24:23	508097/508097	---M--	200	added ('OK')	image/png	etag:af41d4872fae32cefa0c026cf30254ef	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0saleo_0stem-summer-2015o_0poster.png	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0saleo_0stem-summer-2015o_0poster.png	(from https://system76.com/stem)
22:24:23	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202015%2003:24:48%20GMT	https://system76.com/images/sale/stem-summer-2015/STEM_sci_2.jpg	E:/websites/ecom/system76.com/images/sale/stem-summer-2015/STEM_sci_2.jpg	(from https://system76.com/stem)
22:24:23	226022/226022	---M--	200	added ('OK')	image/jpeg	etag:7041ea1740ed96870eb1a4f2b566183e	https://feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0saleo_0stem-summer-2015o_0STEM_sci_1.jpg	E:/websites/ecom/feaeba6c997b673d9546-fdee854a0c0fddf2cfc663474a96d15c.ssl.cf2.rackcdn.com/imageso_0saleo_0stem-summer-2015o_0STEM_sci_1.jpg	(from https://system76.com/stem)
